Phylum,Subphylum,Assembly
Ascomycota,Pezizomycotina,GCA_033725935.1
Ascomycota,Pezizomycotina,GCA_033297175.1
Ascomycota,Pezizomycotina,GCA_002901145.1
Ascomycota,Pezizomycotina,GCA_023634325.1
Ascomycota,Pezizomycotina,GCA_021018855.1
Ascomycota,Pezizomycotina,GCA_023621355.1
Ascomycota,Pezizomycotina,GCA_035771495.1
Ascomycota,Pezizomycotina,GCA_026122715.1
Ascomycota,Pezizomycotina,GCA_030463185.1
Ascomycota,Pezizomycotina,GCA_024604135.1
Ascomycota,Pezizomycotina,GCA_037042895.1
Ascomycota,Pezizomycotina,GCA_037042825.1
Ascomycota,Pezizomycotina,GCA_018703675.1
Ascomycota,Pezizomycotina,GCA_037044255.1
Ascomycota,Pezizomycotina,GCA_030247845.1
Ascomycota,Pezizomycotina,GCA_037044025.1
Ascomycota,Pezizomycotina,GCA_022813715.1
Ascomycota,Pezizomycotina,GCA_002921095.1
Ascomycota,Pezizomycotina,GCA_011745625.1
Ascomycota,Pezizomycotina,GCA_030787115.1
Ascomycota,Pezizomycotina,GCA_030772445.1
Ascomycota,Pezizomycotina,GCA_003614995.1
Ascomycota,Pezizomycotina,GCA_022560005.1
Ascomycota,Pezizomycotina,GCA_022457075.1
Ascomycota,Pezizomycotina,GCA_018408295.1
Ascomycota,Pezizomycotina,GCA_018408335.1
Ascomycota,Pezizomycotina,GCA_018408255.1
Ascomycota,Pezizomycotina,GCA_021219475.1
Ascomycota,Pezizomycotina,GCA_019191205.1
Ascomycota,Pezizomycotina,GCA_000261425.2
Ascomycota,Pezizomycotina,GCA_022814635.1
Ascomycota,Pezizomycotina,GCA_019775475.1
Ascomycota,Pezizomycotina,GCA_022814475.1
Ascomycota,Pezizomycotina,GCA_022813755.1
Ascomycota,Pezizomycotina,GCA_002901145.1
Ascomycota,Pezizomycotina,GCA_023634325.1
Ascomycota,Pezizomycotina,GCA_021018855.1
Ascomycota,Pezizomycotina,GCA_023621355.1
Ascomycota,Pezizomycotina,GCA_035771495.1
Ascomycota,Pezizomycotina,GCA_026122715.1
Ascomycota,Pezizomycotina,GCA_030463185.1
Ascomycota,Pezizomycotina,GCA_024604135.1
Ascomycota,Pezizomycotina,GCA_037042895.1
Ascomycota,Pezizomycotina,GCA_037042825.1
Ascomycota,Pezizomycotina,GCA_018703675.1
Ascomycota,Pezizomycotina,GCA_037044255.1
Ascomycota,Pezizomycotina,GCA_030247845.1
Ascomycota,Pezizomycotina,GCA_037044025.1
Ascomycota,Pezizomycotina,GCA_022813715.1
Ascomycota,Pezizomycotina,GCA_002921095.1
Ascomycota,Pezizomycotina,GCA_011745625.1
Ascomycota,Pezizomycotina,GCA_030787115.1
Ascomycota,Pezizomycotina,GCA_030772445.1
Ascomycota,Pezizomycotina,GCA_003614995.1
Ascomycota,Pezizomycotina,GCA_022560005.1
Ascomycota,Pezizomycotina,GCA_022457075.1
Ascomycota,Pezizomycotina,GCA_018408295.1
Ascomycota,Pezizomycotina,GCA_018408335.1
Ascomycota,Pezizomycotina,GCA_018408255.1
Ascomycota,Pezizomycotina,GCA_021219475.1
Ascomycota,Pezizomycotina,GCA_019191205.1
Ascomycota,Pezizomycotina,GCA_000261425.2
Ascomycota,Pezizomycotina,GCA_022814635.1
Ascomycota,Pezizomycotina,GCA_019775475.1
Ascomycota,Pezizomycotina,GCA_022814475.1
Ascomycota,Pezizomycotina,GCA_022813755.1
Ascomycota,Pezizomycotina,GCA_010015635.1
Ascomycota,Pezizomycotina,GCA_013620735.1
Ascomycota,Saccharomycotina,GCA_030574075.1
Ascomycota,Saccharomycotina,GCA_030558395.1
Ascomycota,Saccharomycotina,GCA_003707795.2
Ascomycota,Saccharomycotina,GCA_000003835.1
Ascomycota,Saccharomycotina,GCF_000003835.1
Ascomycota,Saccharomycotina,GCA_023158955.1
Ascomycota,Saccharomycotina,GCA_022058765.1
Ascomycota,Saccharomycotina,GCA_022577645.1
Ascomycota,Saccharomycotina,GCA_009498055.1
Ascomycota,Saccharomycotina,GCA_009498135.1
Ascomycota,Saccharomycotina,GCA_009498075.1
Ascomycota,Saccharomycotina,GCA_009498115.1
Ascomycota,Saccharomycotina,GCA_009498095.1
Ascomycota,Saccharomycotina,GCA_001673695.2
Ascomycota,Saccharomycotina,GCA_030449025.1
Ascomycota,Saccharomycotina,GCA_003675555.2
Ascomycota,Saccharomycotina,GCA_014636115.1
Ascomycota,Saccharomycotina,GCA_023627815.1
Ascomycota,Saccharomycotina,GCA_037041735.1
Ascomycota,Saccharomycotina,GCA_037041915.1
Ascomycota,Saccharomycotina,GCA_037041895.1
Ascomycota,Saccharomycotina,GCA_023627835.1
Ascomycota,Saccharomycotina,GCA_023627755.1
Ascomycota,Saccharomycotina,GCA_025503755.1
Ascomycota,Saccharomycotina,GCA_032599085.1
Ascomycota,Saccharomycotina,GCA_032599065.1
Ascomycota,Saccharomycotina,GCA_003675775.1
Ascomycota,Saccharomycotina,GCA_032599205.1
Ascomycota,Saccharomycotina,GCA_032358895.1
Ascomycota,Saccharomycotina,GCA_032599125.1
Ascomycota,Saccharomycotina,GCA_032358395.1
Ascomycota,Saccharomycotina,GCA_032358705.1
Ascomycota,Saccharomycotina,GCA_032599105.1
Ascomycota,Saccharomycotina,GCA_032599165.1
Ascomycota,Saccharomycotina,GCA_003675625.1
Ascomycota,Saccharomycotina,GCA_032359075.1
Ascomycota,Saccharomycotina,GCA_032358915.1
Ascomycota,Saccharomycotina,GCA_003675535.1
Ascomycota,Saccharomycotina,GCA_032358955.1
Ascomycota,Saccharomycotina,GCA_032358435.1
Ascomycota,Saccharomycotina,GCA_032358535.1
Ascomycota,Saccharomycotina,GCA_032358755.1
Ascomycota,Saccharomycotina,GCA_032359115.1
Ascomycota,Saccharomycotina,GCA_032599145.1
Ascomycota,Saccharomycotina,GCA_003675455.1
Ascomycota,Saccharomycotina,GCA_032358475.1
Ascomycota,Saccharomycotina,GCA_032358495.1
Ascomycota,Saccharomycotina,GCA_003675715.1
Ascomycota,Saccharomycotina,GCA_032358695.1
Ascomycota,Saccharomycotina,GCA_003675655.1
Ascomycota,Saccharomycotina,GCA_003675725.1
Ascomycota,Saccharomycotina,GCA_032360665.1
Ascomycota,Saccharomycotina,GCA_003675685.1
Ascomycota,Saccharomycotina,GCA_032358995.1
Ascomycota,Saccharomycotina,GCA_003675435.1
Ascomycota,Saccharomycotina,GCA_032358415.1
Ascomycota,Saccharomycotina,GCA_003675505.1
Ascomycota,Saccharomycotina,GCA_003675595.1
Ascomycota,Saccharomycotina,GCA_032358455.1
Ascomycota,Saccharomycotina,GCA_003675755.1
Ascomycota,Saccharomycotina,GCA_003675615.1
Ascomycota,Saccharomycotina,GCA_003675495.1
Ascomycota,Saccharomycotina,GCA_032358555.1
Ascomycota,Saccharomycotina,GCA_032358335.1
Ascomycota,Saccharomycotina,GCA_032358375.1
Ascomycota,Saccharomycotina,GCA_003675835.1
Ascomycota,Saccharomycotina,GCA_032358515.1
Ascomycota,Saccharomycotina,GCA_032358355.1
Ascomycota,Saccharomycotina,GCA_032358735.1
Ascomycota,Saccharomycotina,GCA_003675805.1
Ascomycota,Saccharomycotina,GCA_003675575.1
Ascomycota,Saccharomycotina,GCA_032599225.1
Ascomycota,Saccharomycotina,GCA_003675795.1
Ascomycota,Saccharomycotina,GCA_003675665.1
Ascomycota,Saccharomycotina,GCA_032358935.1
Ascomycota,Saccharomycotina,GCA_003675475.1
Ascomycota,Saccharomycotina,GCA_037041855.1
Ascomycota,Saccharomycotina,GCA_947297715.1
Ascomycota,Saccharomycotina,GCA_032599185.1
Ascomycota,Saccharomycotina,GCA_000410855.1
Ascomycota,Saccharomycotina,GCA_022577575.1
Ascomycota,Saccharomycotina,GCA_022577425.1
Ascomycota,Saccharomycotina,GCA_022577675.1
Ascomycota,Saccharomycotina,GCA_022577415.1
Ascomycota,Saccharomycotina,GCA_030557895.1
Ascomycota,Saccharomycotina,GCA_004026375.1
Ascomycota,Saccharomycotina,GCA_963379315.1
Ascomycota,Pezizomycotina,GCA_002105025.1
Ascomycota,Pezizomycotina,GCA_026958235.1
Ascomycota,Pezizomycotina,GCA_902141235.2
Ascomycota,Pezizomycotina,GCA_027569935.1
Ascomycota,Pezizomycotina,GCA_902006505.2
Ascomycota,Pezizomycotina,GCA_027569955.1
Ascomycota,Pezizomycotina,GCA_902074915.1
Ascomycota,Pezizomycotina,GCA_902077795.2
Ascomycota,Pezizomycotina,GCA_015832225.1
Ascomycota,Pezizomycotina,GCA_019843725.1
Ascomycota,Pezizomycotina,GCA_019843565.1
Ascomycota,Pezizomycotina,GCA_029618705.1
Ascomycota,Pezizomycotina,GCA_001640285.1
Ascomycota,Pezizomycotina,GCA_026769995.1
Ascomycota,Pezizomycotina,GCA_902085965.1
Ascomycota,Pezizomycotina,GCA_000963775.2
Ascomycota,Pezizomycotina,GCA_014925755.1
Ascomycota,Pezizomycotina,GCA_014925725.1
Ascomycota,Pezizomycotina,GCA_902827195.2
Ascomycota,Pezizomycotina,GCF_000151335.2
Ascomycota,Pezizomycotina,GCA_000149335.2
Ascomycota,Pezizomycotina,GCF_000149335.2
Ascomycota,Pezizomycotina,GCA_018416015.2
Ascomycota,Pezizomycotina,GCA_000149895.1
Ascomycota,Pezizomycotina,GCA_020976795.1
Ascomycota,Pezizomycotina,GCA_020976775.1
Ascomycota,Pezizomycotina,GCA_000151335.1
Ascomycota,Pezizomycotina,GCA_000170175.2
Ascomycota,Pezizomycotina,GCA_000150055.1
Ascomycota,Pezizomycotina,GCA_000150185.1
Ascomycota,Pezizomycotina,GCA_000150215.1
Ascomycota,Pezizomycotina,GCA_000150555.1
Ascomycota,Pezizomycotina,GCA_000150645.1
Ascomycota,Pezizomycotina,GCA_000150615.1
Ascomycota,Pezizomycotina,GCA_000150585.1
Ascomycota,Pezizomycotina,GCA_000150245.1
Ascomycota,Pezizomycotina,GCA_004115165.2
Ascomycota,Pezizomycotina,GCA_000149815.1
Ascomycota,Pezizomycotina,GCA_000150085.1
Ascomycota,Pezizomycotina,GCA_023278565.1
Ascomycota,Pezizomycotina,GCF_023278565.1
Ascomycota,Pezizomycotina,GCA_024584535.1
Ascomycota,Pezizomycotina,GCA_000149035.1
Ascomycota,Pezizomycotina,GCF_000149035.1
Ascomycota,Pezizomycotina,GCA_001563125.1
Ascomycota,Pezizomycotina,GCA_030869315.1
Ascomycota,Pezizomycotina,GCA_001563135.1
Ascomycota,Pezizomycotina,GCA_023376865.1
Ascomycota,Pezizomycotina,GCA_030913465.1
Ascomycota,Pezizomycotina,GCF_030913465.1
Ascomycota,Pezizomycotina,GCA_030867245.1
Ascomycota,Pezizomycotina,GCA_030867305.1
Ascomycota,Pezizomycotina,GCA_030867255.1
Ascomycota,Pezizomycotina,GCA_030867225.1
Ascomycota,Pezizomycotina,GCA_005350895.1
Ascomycota,Pezizomycotina,GCA_036785495.1
Ascomycota,Pezizomycotina,GCA_004366825.1
Ascomycota,Pezizomycotina,GCA_036785755.1
Ascomycota,Pezizomycotina,GCA_006783085.1
Ascomycota,Pezizomycotina,GCA_011800055.1
Ascomycota,Pezizomycotina,GCF_011800055.1
Ascomycota,Pezizomycotina,GCA_009771025.1
Ascomycota,Pezizomycotina,GCF_009771025.1
Ascomycota,Pezizomycotina,GCA_030867785.1
Ascomycota,Pezizomycotina,GCF_030867785.1
Ascomycota,Pezizomycotina,GCA_014235925.1
Ascomycota,Pezizomycotina,GCF_014235925.1
Ascomycota,Pezizomycotina,GCA_026319165.1
Ascomycota,Pezizomycotina,GCF_026319165.1
Ascomycota,Pezizomycotina,GCA_000350065.2
Ascomycota,Pezizomycotina,GCA_018853505.1
Ascomycota,Pezizomycotina,GCA_020631755.1
Ascomycota,Pezizomycotina,GCA_019425465.1
Ascomycota,Pezizomycotina,GCA_030913485.1
Ascomycota,Pezizomycotina,GCF_030913485.1
Ascomycota,Pezizomycotina,GCA_029169025.1
Ascomycota,Pezizomycotina,GCA_013390195.1
Ascomycota,Pezizomycotina,GCF_013390195.1
Ascomycota,Pezizomycotina,GCA_011075155.1
Ascomycota,Pezizomycotina,GCF_011075155.1
Ascomycota,Pezizomycotina,GCA_030867565.1
Ascomycota,Pezizomycotina,GCF_030867565.1
Ascomycota,Pezizomycotina,GCA_020226115.1
Ascomycota,Pezizomycotina,GCA_030869225.1
Ascomycota,Pezizomycotina,GCF_030869225.1
Ascomycota,Pezizomycotina,GCA_030869305.1
Ascomycota,Pezizomycotina,GCF_030869305.1
Ascomycota,Pezizomycotina,GCA_002249775.1
Ascomycota,Pezizomycotina,GCA_001625285.1
Ascomycota,Pezizomycotina,GCA_022457145.1
Ascomycota,Pezizomycotina,GCA_026260285.1
Ascomycota,Pezizomycotina,GCA_027406005.1
Ascomycota,Pezizomycotina,GCA_022836555.1
Ascomycota,Pezizomycotina,GCA_027406305.1
Ascomycota,Pezizomycotina,GCA_014706365.1
Ascomycota,Pezizomycotina,GCA_030867605.1
Ascomycota,Pezizomycotina,GCF_030867605.1
Ascomycota,Pezizomycotina,GCA_030913505.1
Ascomycota,Pezizomycotina,GCF_030913505.1
Ascomycota,Pezizomycotina,GCA_022836535.1
Ascomycota,Pezizomycotina,GCF_022836535.1
Ascomycota,Pezizomycotina,GCA_001831195.1
Ascomycota,Pezizomycotina,GCF_001831195.1
Ascomycota,Pezizomycotina,GCA_001693025.2
Ascomycota,Pezizomycotina,GCA_034509685.1
Ascomycota,Pezizomycotina,GCA_003122705.1
Ascomycota,Pezizomycotina,GCA_030770045.1
Ascomycota,Pezizomycotina,GCA_026119605.1
Ascomycota,Pezizomycotina,GCA_027406025.1
Ascomycota,Pezizomycotina,GCA_034638275.1
Ascomycota,Pezizomycotina,GCA_016618095.1
Ascomycota,Pezizomycotina,GCA_027406065.1
Ascomycota,Pezizomycotina,GCA_013390185.1
Ascomycota,Pezizomycotina,GCF_013390185.1
Ascomycota,Pezizomycotina,GCA_027406105.1
Ascomycota,Pezizomycotina,GCA_016807845.1
Ascomycota,Pezizomycotina,GCA_027406125.1
Ascomycota,Pezizomycotina,GCA_027406045.1
Ascomycota,Pezizomycotina,GCA_036851105.1
Ascomycota,Pezizomycotina,GCA_030868995.1
Ascomycota,Pezizomycotina,GCA_009801095.1
Ascomycota,Pezizomycotina,GCA_011947395.2
Ascomycota,Pezizomycotina,GCF_011947395.1
Ascomycota,Pezizomycotina,GCA_026319265.1
Ascomycota,Pezizomycotina,GCF_026319265.1
Ascomycota,Pezizomycotina,GCA_026319125.1
Ascomycota,Pezizomycotina,GCA_001937105.1
Ascomycota,Pezizomycotina,GCA_009800995.1
Ascomycota,Pezizomycotina,GCA_025328985.1
Ascomycota,Pezizomycotina,GCA_025327155.1
Ascomycota,Pezizomycotina,GCA_026319135.1
Ascomycota,Pezizomycotina,GCA_025328625.1
Ascomycota,Pezizomycotina,GCA_032988895.1
Ascomycota,Pezizomycotina,GCA_025327165.1
Ascomycota,Pezizomycotina,GCA_025328335.1
Ascomycota,Pezizomycotina,GCA_025327135.1
Ascomycota,Pezizomycotina,GCA_025330015.1
Ascomycota,Pezizomycotina,GCA_025329385.1
Ascomycota,Pezizomycotina,GCA_025327145.1
Ascomycota,Pezizomycotina,GCA_028639655.1
Ascomycota,Pezizomycotina,GCA_025962755.1
Ascomycota,Pezizomycotina,GCA_014235945.1
Ascomycota,Pezizomycotina,GCA_025329375.1
Ascomycota,Pezizomycotina,GCA_028654355.1
Ascomycota,Pezizomycotina,GCA_037178605.1
Ascomycota,Pezizomycotina,GCA_025328355.1
Ascomycota,Pezizomycotina,GCA_025327125.1
Ascomycota,Pezizomycotina,GCA_025328345.1
Ascomycota,Pezizomycotina,GCA_036785465.1
Ascomycota,Pezizomycotina,GCA_030413865.1
Ascomycota,Pezizomycotina,GCA_014705045.1
Ascomycota,Pezizomycotina,GCA_003386485.1
Ascomycota,Pezizomycotina,GCA_004367935.1
Ascomycota,Pezizomycotina,GCA_004367215.1
Ascomycota,Pezizomycotina,GCA_014705525.1
Ascomycota,Pezizomycotina,GCA_014705495.1
Ascomycota,Pezizomycotina,GCA_029226625.1
Ascomycota,Pezizomycotina,GCA_030867325.1
Ascomycota,Pezizomycotina,GCA_030913515.1
Ascomycota,Pezizomycotina,GCA_008520285.1
Ascomycota,Pezizomycotina,GCA_002749775.1
Ascomycota,Pezizomycotina,GCA_009806415.1
Ascomycota,Pezizomycotina,GCA_029034635.1
Ascomycota,Pezizomycotina,GCA_029169055.1
Ascomycota,Pezizomycotina,GCA_021650765.1
Ascomycota,Pezizomycotina,GCA_027406185.1
Ascomycota,Pezizomycotina,
Ascomycota,Pezizomycotina,GCA_002901105.1
Ascomycota,Pezizomycotina,GCA_011947415.1
Ascomycota,Pezizomycotina,GCA_003666125.1
Ascomycota,Pezizomycotina,GCA_019022565.1
Ascomycota,Pezizomycotina,GCA_002189585.1
Ascomycota,Pezizomycotina,GCA_003568745.1
Ascomycota,Pezizomycotina,GCA_014705165.1
Ascomycota,Pezizomycotina,GCA_011428055.1
Ascomycota,Pezizomycotina,GCA_021432615.1
Ascomycota,Pezizomycotina,GCA_000446055.1
Ascomycota,Pezizomycotina,GCA_002314275.2
Ascomycota,Pezizomycotina,GCA_027406285.1
Ascomycota,Pezizomycotina,GCA_013390205.1
Ascomycota,Pezizomycotina,GCA_027406145.1
Ascomycota,Pezizomycotina,GCA_027406265.1
Ascomycota,Pezizomycotina,GCA_012932255.1
Ascomycota,Pezizomycotina,GCA_002887685.1
Ascomycota,Pezizomycotina,GCA_013201925.1
Ascomycota,Pezizomycotina,GCA_024000835.1
Ascomycota,Pezizomycotina,GCA_025558505.1
Ascomycota,Pezizomycotina,GCA_013201905.1
Ascomycota,Pezizomycotina,GCA_013201875.1
Ascomycota,Pezizomycotina,GCA_017589655.1
Ascomycota,Pezizomycotina,GCA_014705485.1
Ascomycota,Pezizomycotina,GCA_000319635.2
Ascomycota,Pezizomycotina,GCA_030463195.1
Ascomycota,Pezizomycotina,GCA_026652705.1
Ascomycota,Pezizomycotina,GCA_026652995.1
Ascomycota,Pezizomycotina,GCA_026652315.1
Ascomycota,Pezizomycotina,GCA_026652275.1
Ascomycota,Pezizomycotina,GCA_026652305.1
Ascomycota,Pezizomycotina,GCA_026652355.1
Ascomycota,Pezizomycotina,GCA_026653705.1
Ascomycota,Pezizomycotina,GCA_026652695.1
Ascomycota,Pezizomycotina,GCA_026654635.1
Ascomycota,Pezizomycotina,GCA_026652265.1
Ascomycota,Pezizomycotina,GCA_026652225.1
Ascomycota,Pezizomycotina,GCA_026652245.1
Ascomycota,Pezizomycotina,GCA_026653595.1
Ascomycota,Pezizomycotina,GCA_026656465.1
Ascomycota,Pezizomycotina,GCA_026652285.1
Ascomycota,Pezizomycotina,GCA_026653475.1
Ascomycota,Pezizomycotina,GCA_026653275.1
Ascomycota,Pezizomycotina,GCA_026653375.1
Ascomycota,Pezizomycotina,GCA_001951205.1
Ascomycota,Pezizomycotina,GCA_001593745.1
Ascomycota,Pezizomycotina,GCA_020465775.1
Ascomycota,Pezizomycotina,GCA_020465875.1
Ascomycota,Pezizomycotina,GCA_020465835.1
Ascomycota,Pezizomycotina,GCA_020465895.1
Ascomycota,Pezizomycotina,GCA_020465815.1
Ascomycota,Pezizomycotina,GCA_020465855.1
Ascomycota,Pezizomycotina,GCA_020465795.1
Ascomycota,Pezizomycotina,GCA_019022555.1
Ascomycota,Pezizomycotina,GCA_021124905.1
Ascomycota,Pezizomycotina,GCA_020457925.1
Ascomycota,Pezizomycotina,GCA_020457905.1
Ascomycota,Pezizomycotina,GCA_020457915.1
Ascomycota,Pezizomycotina,GCA_020465715.1
Ascomycota,Pezizomycotina,GCA_020458295.1
Ascomycota,Pezizomycotina,GCA_020465915.1
Ascomycota,Pezizomycotina,GCA_020464265.1
Ascomycota,Pezizomycotina,GCA_020458395.1
Ascomycota,Pezizomycotina,GCA_020458275.1
Ascomycota,Pezizomycotina,GCA_020465945.1
Ascomycota,Pezizomycotina,GCA_020464275.1
Ascomycota,Pezizomycotina,GCA_020464295.1
Ascomycota,Pezizomycotina,GCA_020465735.1
Ascomycota,Pezizomycotina,GCA_020465745.1
Ascomycota,Pezizomycotina,GCA_001662755.1
Ascomycota,Pezizomycotina,GCA_004920355.1
Ascomycota,Pezizomycotina,GCA_023705605.1
Ascomycota,Pezizomycotina,GCA_031008025.1
Ascomycota,Pezizomycotina,GCA_011947275.1
Ascomycota,Pezizomycotina,GCA_008131165.1
Ascomycota,Pezizomycotina,GCA_002632455.2
Ascomycota,Pezizomycotina,GCA_027942845.1
Ascomycota,Pezizomycotina,GCA_026319145.1
Ascomycota,Pezizomycotina,GCA_002930455.1
Ascomycota,Pezizomycotina,GCA_002930425.1
Ascomycota,Pezizomycotina,GCA_014705335.1
Ascomycota,Pezizomycotina,GCA_020464245.1
Ascomycota,Pezizomycotina,GCA_014705545.1
Ascomycota,Pezizomycotina,GCA_014705275.1
Ascomycota,Pezizomycotina,GCA_014705555.1
Ascomycota,Pezizomycotina,GCA_014705245.1
Ascomycota,Pezizomycotina,GCA_014705265.1
Ascomycota,Pezizomycotina,GCA_014705365.1
Ascomycota,Pezizomycotina,GCA_014705115.1
Ascomycota,Pezizomycotina,GCA_014705205.1
Ascomycota,Pezizomycotina,GCA_020466255.1
Ascomycota,Pezizomycotina,GCA_014705285.1
Ascomycota,Pezizomycotina,GCA_026740055.1
Ascomycota,Pezizomycotina,GCA_011947485.2
Ascomycota,Pezizomycotina,GCA_030867235.1
Ascomycota,Pezizomycotina,GCA_001951195.1
Ascomycota,Pezizomycotina,GCA_001484525.1
Ascomycota,Pezizomycotina,GCA_000696135.1
Ascomycota,Pezizomycotina,GCA_009900065.1
Ascomycota,Pezizomycotina,GCA_001663355.1
Ascomycota,Pezizomycotina,GCA_014705155.1
Ascomycota,Pezizomycotina,GCA_014705455.1
Ascomycota,Pezizomycotina,GCA_014705095.1
Ascomycota,Pezizomycotina,GCA_014705085.1
Ascomycota,Pezizomycotina,GCA_014705125.1
Ascomycota,Pezizomycotina,GCA_001563115.1
Ascomycota,Pezizomycotina,GCA_027406165.1
Ascomycota,Pezizomycotina,GCA_027406245.1
Ascomycota,Pezizomycotina,GCA_014706345.1
Ascomycota,Pezizomycotina,GCA_026540245.1
Ascomycota,Pezizomycotina,GCA_018906765.1
Ascomycota,Pezizomycotina,GCA_018906675.1
Ascomycota,Pezizomycotina,GCA_013201865.1
Ascomycota,Pezizomycotina,GCA_013201795.1
Ascomycota,Pezizomycotina,GCA_013201755.1
Ascomycota,Pezizomycotina,GCA_031009615.1
Ascomycota,Pezizomycotina,GCA_013201745.1
Ascomycota,Pezizomycotina,GCA_011947465.1
Ascomycota,Pezizomycotina,GCA_018907675.1
Ascomycota,Pezizomycotina,GCA_023376855.1
Ascomycota,Pezizomycotina,GCA_011426375.1
Ascomycota,Pezizomycotina,GCA_013201765.1
Ascomycota,Pezizomycotina,GCA_011426385.1
Ascomycota,Pezizomycotina,GCA_014705105.1
Ascomycota,Pezizomycotina,GCA_014705195.1
Ascomycota,Pezizomycotina,GCA_020457885.1
Ascomycota,Pezizomycotina,GCA_011445115.1
Ascomycota,Pezizomycotina,GCA_014705345.1
Ascomycota,Pezizomycotina,GCA_014705055.1
Ascomycota,Pezizomycotina,GCA_014705405.1
Ascomycota,Pezizomycotina,GCA_001855235.1
Ascomycota,Pezizomycotina,GCA_014705385.1
Ascomycota,Pezizomycotina,GCA_014705435.1
Ascomycota,Pezizomycotina,GCA_020466075.1
Ascomycota,Pezizomycotina,GCA_011428115.1
Ascomycota,Pezizomycotina,GCA_011428095.1
Ascomycota,Pezizomycotina,GCA_027406345.1
Ascomycota,Pezizomycotina,GCA_022836595.1
Ascomycota,Pezizomycotina,GCA_022836575.1
Ascomycota,Pezizomycotina,GCA_019693695.1
Ascomycota,Pezizomycotina,GCA_001618715.1
Ascomycota,Pezizomycotina,GCA_001618735.1
Ascomycota,Pezizomycotina,GCA_001618705.1
Ascomycota,Pezizomycotina,GCA_001618725.1
Ascomycota,Pezizomycotina,GCA_001625265.1
Ascomycota,Pezizomycotina,GCA_001693015.2
Ascomycota,Pezizomycotina,GCA_030867335.1
Ascomycota,Pezizomycotina,GCA_034509705.1
Ascomycota,Pezizomycotina,GCA_034509595.1
Ascomycota,Pezizomycotina,GCA_034509575.1
Ascomycota,Pezizomycotina,GCA_026229895.1
Ascomycota,Pezizomycotina,GCA_022496045.1
Ascomycota,Pezizomycotina,GCA_034638215.1
Ascomycota,Pezizomycotina,GCA_027406085.1
Ascomycota,Pezizomycotina,GCA_034638235.1
Ascomycota,Pezizomycotina,GCA_013201785.1
Ascomycota,Pezizomycotina,GCA_029034655.1
Ascomycota,Pezizomycotina,GCA_015832465.1
Ascomycota,Pezizomycotina,GCA_026319215.1
Ascomycota,Pezizomycotina,GCA_026319245.1
Ascomycota,Pezizomycotina,GCA_026319155.1
Ascomycota,Pezizomycotina,GCA_031006325.1
Ascomycota,Pezizomycotina,GCA_027942835.1
Ascomycota,Pezizomycotina,GCA_026319225.1
Ascomycota,Pezizomycotina,GCA_946151405.1
Ascomycota,Pezizomycotina,GCA_014705415.1
Ascomycota,Pezizomycotina,GCA_002814275.1
Ascomycota,Pezizomycotina,GCA_000582985.1
Ascomycota,Pezizomycotina,GCF_000582985.1
Ascomycota,Pezizomycotina,GCA_029035315.1
Ascomycota,Pezizomycotina,GCA_011317545.1
Ascomycota,Pezizomycotina,GCA_003019895.1
Ascomycota,Pezizomycotina,GCA_007388105.1
Ascomycota,Pezizomycotina,GCA_030052785.1
Ascomycota,Pezizomycotina,GCA_001879275.1
Ascomycota,Pezizomycotina,GCA_009194965.1
Ascomycota,Pezizomycotina,GCA_021432605.1
Ascomycota,Pezizomycotina,GCA_007388115.1
Ascomycota,Pezizomycotina,GCA_003635345.1
Ascomycota,Pezizomycotina,GCA_023628855.1
Ascomycota,Pezizomycotina,GCA_023628895.1
Ascomycota,Pezizomycotina,GCA_007388145.1
Ascomycota,Pezizomycotina,GCA_002798055.1
Ascomycota,Pezizomycotina,GCA_007388135.1
Ascomycota,Pezizomycotina,GCA_007388125.1
Ascomycota,Pezizomycotina,GCA_007388195.1
Ascomycota,Pezizomycotina,GCA_000281105.1
Ascomycota,Pezizomycotina,GCF_000281105.1
